"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre.Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL10","Región de Los Lagos","_T","Ambos sexos",48.4970786418745
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL10","Región de Los Lagos","M","Hombres",59.6735229194581
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL10","Región de Los Lagos","F","Mujeres",37.5605808648263
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",68.2119713591439
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",75.3878168563798
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.9586825979056
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",62.7641972919117
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",70.8409609258084
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V06","2022 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",54.4153241954942
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","_T","Total país","_T","Ambos sexos",55.0050768312835
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","_T","Total país","M","Hombres",64.6986902417136
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","_T","Total país","F","Mujeres",45.7025566204296
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",54.6207774031485
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL15","Región de Arica y Parinacota","M","Hombres",62.7409382770469
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL15","Región de Arica y Parinacota","F","Mujeres",46.4364556649228
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL01","Región de Tarapacá","_T","Ambos sexos",60.9513374556865
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL01","Región de Tarapacá","M","Hombres",68.0814882976316
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL01","Región de Tarapacá","F","Mujeres",53.7487851055727
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL02","Región de Antofagasta","_T","Ambos sexos",58.41407948669
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL02","Región de Antofagasta","M","Hombres",70.3914811639418
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL02","Región de Antofagasta","F","Mujeres",46.4260460862296
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL03","Región de Atacama","_T","Ambos sexos",56.0248346523941
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL03","Región de Atacama","M","Hombres",66.0093230279143
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL03","Región de Atacama","F","Mujeres",45.9145542620962
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL04","Región de Coquimbo","_T","Ambos sexos",52.2531763384037
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL04","Región de Coquimbo","M","Hombres",64.6468789544144
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL04","Región de Coquimbo","F","Mujeres",40.5838639761441
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL05","Región de Valparaíso","_T","Ambos sexos",53.2307569348359
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL05","Región de Valparaíso","M","Hombres",61.9632902151682
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL05","Región de Valparaíso","F","Mujeres",45.0258729831353
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",58.9496999250669
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL13","Región Metropolitana de Santiago","M","Hombres",68.1599562913778
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.0578743810993
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",51.8044004635584
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",62.8812432732323
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",40.8412252814706
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL07","Región del Maule","_T","Ambos sexos",50.5628254431884
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL07","Región del Maule","M","Hombres",61.4748434060072
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL07","Región del Maule","F","Mujeres",40.2453660677594
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL16","Región de Ñuble","_T","Ambos sexos",48.5075692002497
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL16","Región de Ñuble","M","Hombres",59.8867955241852
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL16","Región de Ñuble","F","Mujeres",38.1919120125272
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL08","Región del Biobío","_T","Ambos sexos",49.832327804571
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL08","Región del Biobío","M","Hombres",59.0911753156072
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL08","Región del Biobío","F","Mujeres",41.2351563984197
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL09","Región de La Araucanía","_T","Ambos sexos",48.5653110150731
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL09","Región de La Araucanía","M","Hombres",57.553431099385
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL09","Región de La Araucanía","F","Mujeres",40.1628511307752
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL14","Región de Los Ríos","_T","Ambos sexos",52.2844002723003
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL14","Región de Los Ríos","M","Hombres",62.4485543516031
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL14","Región de Los Ríos","F","Mujeres",42.7146891574881
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL10","Región de Los Lagos","_T","Ambos sexos",47.7792171149389
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL10","Región de Los Lagos","M","Hombres",58.753236416301
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL10","Región de Los Lagos","F","Mujeres",37.0408951494859
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",68.5254575885499
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",76.1172005195277
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.8543677998862
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",61.8967849465094
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",68.490231314219
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V07","2022 jun-ago","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",55.0811027111696
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","_T","Total país","_T","Ambos sexos",54.9025473524014
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","_T","Total país","M","Hombres",64.6359016491072
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","_T","Total país","F","Mujeres",45.5619705433996
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",54.5775996142723
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL15","Región de Arica y Parinacota","M","Hombres",62.9676678622606
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL15","Región de Arica y Parinacota","F","Mujeres",46.1190801616735
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL01","Región de Tarapacá","_T","Ambos sexos",61.6397459624658
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL01","Región de Tarapacá","M","Hombres",69.7436331580642
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL01","Región de Tarapacá","F","Mujeres",53.4544169163815
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL02","Región de Antofagasta","_T","Ambos sexos",58.078175716388
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL02","Región de Antofagasta","M","Hombres",69.7929468012621
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL02","Región de Antofagasta","F","Mujeres",46.353513803832
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL03","Región de Atacama","_T","Ambos sexos",58.4700456705564
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL03","Región de Atacama","M","Hombres",68.7156959260426
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL03","Región de Atacama","F","Mujeres",48.0984783584073
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL04","Región de Coquimbo","_T","Ambos sexos",52.1317146154551
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL04","Región de Coquimbo","M","Hombres",64.67593478122
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL04","Región de Coquimbo","F","Mujeres",40.322455387292
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL05","Región de Valparaíso","_T","Ambos sexos",53.9352772821667
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL05","Región de Valparaíso","M","Hombres",63.1768826592126
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL05","Región de Valparaíso","F","Mujeres",45.2516834488663
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",58.5809213930257
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL13","Región Metropolitana de Santiago","M","Hombres",67.7391716010499
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.738429209502
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",51.8512793536273
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",62.7330412572226
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",41.0825293610722
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL07","Región del Maule","_T","Ambos sexos",50.6111379346504
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL07","Región del Maule","M","Hombres",61.4826415932208
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL07","Región del Maule","F","Mujeres",40.3331461139477
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL16","Región de Ñuble","_T","Ambos sexos",48.1679003422286
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL16","Región de Ñuble","M","Hombres",60.0601400400558
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL16","Región de Ñuble","F","Mujeres",37.3894861266097
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL08","Región del Biobío","_T","Ambos sexos",50.0897351496029
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL08","Región del Biobío","M","Hombres",59.468586385009
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL08","Región del Biobío","F","Mujeres",41.3823873701464
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL09","Región de La Araucanía","_T","Ambos sexos",48.6043249008172
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL09","Región de La Araucanía","M","Hombres",57.6744381756967
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL09","Región de La Araucanía","F","Mujeres",40.1260719563967
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL14","Región de Los Ríos","_T","Ambos sexos",51.9371268732779
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL14","Región de Los Ríos","M","Hombres",62.0110454111067
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL14","Región de Los Ríos","F","Mujeres",42.4551004567226
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL10","Región de Los Lagos","_T","Ambos sexos",46.3743809871662
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL10","Región de Los Lagos","M","Hombres",56.7857825826086
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL10","Región de Los Lagos","F","Mujeres",36.1867810004521
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",68.4149509281059
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",76.086908444058
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.6663045125542
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",61.8392379892366
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",68.4064699204202
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V08","2022 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",55.0503876720231
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V09","2022 ago-oct","_T","Total país","_T","Ambos sexos",55.0199827808077
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V09","2022 ago-oct","_T","Total país","M","Hombres",64.9604411617028
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V09","2022 ago-oct","_T","Total país","F","Mujeres",45.4802995452773
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2022-V09","2022 ago-oct","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",54.3950704776443
